photos_count,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,professional_management,min_nights,cancellation_policy,cleaning_fee,extra_guest_fee,num_reviews,ttm_revenue,ttm_avg_rate,ttm_blocked_days,ttm_total_days,distance_from_city_center,city_population,luxury_score,basic_count,comfort_count,kitchen_count,safety_count,outdoor_count,family_count,services_count,has_pool,has_hot_tub,has_gym,has_beach_access,has_dedicated_workspace,has_pets_allowed,has_free_parking_on_premises,has_air_conditioning,total_amenities,comfort_to_total_ratio,rarity_score,avg_rating,listing_type_apartment,listing_type_bungalow,listing_type_condo,listing_type_home,listing_type_hospitality,listing_type_loft,listing_type_luxury_unique,listing_type_nature_stay,listing_type_other,listing_type_unique_stay,listing_type_villa,room_type_entire_home,room_type_hotel_room,room_type_private_room,room_type_shared_room,geographic_zone_Africa,geographic_zone_Asia Pacific,geographic_zone_Europe,geographic_zone_Latin America,geographic_zone_Middle East,geographic_zone_Northern America
30.0,1,5.5682,-0.2008,4.0,2.0,2.0,2.0,0,0,2.0,4,0.0,0.0,4.30406509320417,10.279558178234838,4.542230386214217,0,365,0.8843737498690141,1963264,10,4,2,3,0,0,0,0,1,1,1,0,0,0,1,1,18,0.11,0.000910271730860279,4.917142857142856,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
16.0,0,5.5741,-0.2032,2.0,1.0,1.0,1.0,0,0,2.0,5,0.0,0.0,3.6109179126442243,8.36474106822456,3.5610460826040513,1,365,1.1403536930769582,1963264,0,4,2,4,0,1,0,2,0,0,0,0,1,0,1,1,30,0.06,0.0015948398506949273,4.767142857142858,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
23.0,0,5.6255,-0.0885,10.0,5.0,5.0,4.5,0,0,5.0,5,65.0,0.0,3.295836866004329,7.6290038896529575,4.918520005188451,112,365,1.385232357512385,70483,0,4,2,5,2,3,0,2,0,0,0,0,0,0,1,1,43,0.05,0.002314045393086522,4.838571428571428,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
33.0,1,5.6337,-0.1708,4.0,2.0,1.0,0.0,0,0,1.0,5,6.0,0.0,4.564348191467836,6.802394763324311,4.248495242049359,35,365,1.541248144956426,101207,5,3,1,1,3,3,0,2,1,0,0,0,1,0,1,1,26,0.04,0.0014996314649476368,4.878571428571428,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
14.0,1,5.5549,-0.1688,3.0,2.0,2.0,2.0,0,0,1.0,4,0.0,0.0,5.159055299214529,8.73165920153676,3.6428355156125294,86,365,1.0871239362720782,44000,9,4,2,4,0,2,0,3,0,0,0,1,1,1,1,1,46,0.04,0.0039609966972466186,4.642857142857143,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
42.0,1,5.5793,-0.1958,6.0,3.0,3.0,3.5,0,0,2.0,7,0.0,0.0,4.382026634673881,10.539958555902517,5.432848259505643,0,365,1.2785640510074054,1963264,10,4,3,5,3,1,0,3,1,1,1,0,1,0,1,1,51,0.06,0.00762855179255448,4.8357142857142845,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
41.0,1,5.58,-0.1951,6.0,3.0,3.0,3.5,0,0,2.0,7,0.0,0.0,4.465908118654584,10.164042488848484,5.421861552639491,0,365,1.3012497355988013,1963264,10,4,3,5,3,1,0,2,1,1,1,0,1,0,1,1,47,0.06,0.0023900098441213867,4.748571428571429,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
31.0,1,5.5793,-0.1958,2.0,1.0,1.0,1.5,0,0,2.0,7,0.0,0.0,4.499809670330265,10.390040975326398,4.859036909945142,0,365,1.2785640510074054,1963264,10,4,3,5,3,2,0,2,1,1,1,0,1,0,1,1,50,0.06,0.0029967825238282173,4.888571428571429,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
13.0,0,5.5522,-0.2083,4.0,2.0,1.0,0.0,0,0,1.0,4,0.0,0.0,3.2188758248682006,7.326465613840322,3.929862923556477,90,365,0.8464065504862278,1963264,2,4,2,4,0,3,0,0,0,0,0,0,1,0,1,1,24,0.08,0.0013776520671160855,4.902857142857143,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
14.0,0,5.6129,-0.2147,6.0,3.0,4.0,3.5,0,0,6.0,5,0.0,0.0,1.9459101490553132,7.976251943745623,4.993828175779875,11,365,1.7508669179688992,48285,0,4,2,5,2,3,1,3,0,0,0,0,0,0,1,1,46,0.04,0.0032308747679888946,4.261428571428572,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
46.0,0,5.585,-0.1681,2.0,1.0,1.0,1.0,0,0,2.0,5,40.0,0.0,4.61512051684126,7.268920128193722,4.31748811353631,61,365,1.5450359059498617,44000,7,4,2,5,2,1,0,2,1,0,1,0,0,0,1,1,33,0.06,0.0015508862019361976,4.748571428571429,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
12.0,0,5.5611,-0.1757,2.0,1.0,2.0,1.0,0,0,2.0,5,0.0,0.0,5.303304908059076,8.357962965845681,3.744787086052232,71,365,0.8145087406551091,44000,0,4,2,5,1,2,0,0,0,0,0,0,1,0,1,1,24,0.08,0.0011240749394688231,4.818571428571429,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
7.0,1,5.6242,-0.0825,3.0,1.0,1.0,1.5,0,0,1.0,4,10.0,10.0,2.995732273553991,6.371611847231857,3.8649313978942956,0,365,1.2924959182098898,70483,0,4,2,2,3,0,0,0,0,0,0,0,0,0,1,1,16,0.12,0.0006015899200957908,4.877142857142857,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
19.0,0,5.6099,-0.1804,8.0,4.0,4.0,3.5,0,0,7.0,5,20.0,10.0,3.1354942159291497,8.599510233905452,5.234312036572124,156,365,1.9298727266982891,44000,0,3,2,1,3,0,0,0,0,0,0,0,0,1,1,1,13,0.14,0.00045415872581823963,4.774285714285715,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
31.0,1,5.5802,-0.1963,2.0,1.0,1.0,1.5,0,0,2.0,7,0.0,0.0,4.23410650459726,8.94819608331224,4.8154311114712876,17,365,1.3054945149502721,1963264,10,4,3,5,3,1,0,2,1,1,1,0,1,0,1,1,45,0.07,0.0022605806132951303,4.852857142857142,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
21.0,0,5.6101,-0.1782,4.0,2.0,4.0,0.0,0,0,2.0,4,0.0,0.0,1.3862943611198906,6.834108738813838,4.109233174715851,0,365,1.937735140190777,44000,7,3,3,0,3,0,0,0,1,0,1,0,0,0,1,1,25,0.12,0.0017634931485999807,3.3285714285714287,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
14.0,0,5.5552,-0.1714,4.0,2.0,2.0,2.5,0,0,2.0,5,0.0,0.0,5.10594547390058,7.906547232368036,3.9531649487593215,34,365,0.98436852501064,44000,0,4,2,4,2,0,0,2,0,0,0,0,0,0,1,1,24,0.08,0.0008735542349788833,4.895714285714285,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
11.0,1,5.5858,-0.1678,2.0,1.0,1.0,1.0,0,0,3.0,7,0.0,0.0,3.6375861597263857,9.806866513931702,4.373238128640803,3,365,1.5646023628225265,44000,7,3,2,5,1,1,0,2,1,0,1,0,1,0,1,1,40,0.05,0.002660268494886025,4.985714285714286,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
45.0,1,5.5552,-0.1862,1.0,1.0,1.0,1.5,0,0,1.0,7,0.0,0.0,4.499809670330265,9.31099985507536,3.893859034800475,37,365,0.2089165798465558,44000,8,4,2,6,2,4,1,1,0,0,0,1,1,0,0,1,55,0.04,0.008624344962804328,4.869999999999999,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
7.0,0,5.5611,-0.1757,2.0,1.0,1.0,1.0,0,0,2.0,5,0.0,0.0,5.111987788356544,8.51197962436335,3.7819143200811256,10,365,0.8145087406551091,44000,0,4,2,6,1,1,0,0,0,0,0,0,1,0,1,1,24,0.08,0.0010747202904176404,4.841428571428572,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
47.0,0,5.5588,-0.1802,5.0,3.0,3.0,0.0,0,0,2.0,4,33.0,0.0,4.465908118654584,9.63469265580283,4.515245478460105,0,365,0.5345481081632268,44000,4,4,2,6,3,3,0,0,0,0,1,0,1,0,1,1,39,0.05,0.001869218920751024,4.685714285714286,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
19.0,0,5.554,-0.1748,4.0,2.0,2.0,2.5,0,0,2.0,5,0.0,0.0,4.941642422609304,8.934586870389676,3.912023005428146,0,365,0.8478423676253173,44000,0,4,2,4,2,0,0,1,0,0,0,0,0,0,1,1,22,0.09,0.000695226138321878,4.847142857142857,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
28.0,1,5.6348,-0.1701,4.0,2.0,1.0,0.0,0,0,1.0,5,6.0,0.0,3.8918202981106265,7.0630481633881725,4.133565275375382,0,365,1.5115446211630714,101207,5,3,1,3,3,4,0,3,1,0,0,0,1,0,1,1,34,0.03,0.003524806577584014,4.897142857142858,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
30.0,1,5.5781,-0.1966,2.0,1.0,1.0,1.5,0,0,2.0,7,0.0,0.0,3.044522437723423,8.900276348631271,4.8338981155962015,0,365,1.239940672345542,1963264,7,4,3,5,3,2,0,2,1,0,1,0,1,0,1,1,45,0.07,0.0021949207869189995,4.828571428571428,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
22.0,1,5.657,-0.2076,8.0,4.0,4.0,4.5,0,0,1.0,5,20.0,0.0,3.8918202981106265,7.017506142941256,4.5612182984589085,70,365,1.44632556902065,48285,0,4,3,6,3,3,1,3,0,0,0,0,1,0,1,1,47,0.06,0.002427423438099003,4.79,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
16.0,1,5.6162,-0.1976,4.0,2.0,2.0,2.0,0,0,2.0,4,0.0,0.0,2.3978952727983707,7.547501682814967,4.745801315727837,23,365,1.899626238482313,48285,0,3,2,1,2,0,0,0,0,0,0,0,0,0,1,1,13,0.14,0.0005259659699515401,4.771428571428571,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
22.0,1,5.615,-0.1986,6.0,3.0,3.0,3.5,0,0,2.0,4,0.0,0.0,2.5649493574615367,8.92319149068606,5.097424424168647,46,365,1.9008237168453292,48285,0,4,2,5,2,2,0,0,0,0,0,0,0,0,1,1,24,0.08,0.0009311088402682512,4.618571428571428,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
19.0,1,5.6337,-0.1742,2.0,1.0,1.0,1.0,0,0,8.0,7,35.0,0.0,2.4849066497880004,7.179307969504034,3.8437441646748516,9,365,1.5635740557935307,101207,0,4,2,3,1,0,0,1,0,0,0,0,1,0,1,1,30,0.06,0.0015893726966839088,4.957142857142857,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
9.0,1,5.6171,-0.1809,2.0,1.0,1.0,1.0,0,0,1.0,5,0.0,0.0,5.537334267018537,8.882252884889363,4.070734696582967,16,365,1.9115292496865472,101207,0,3,2,2,1,0,0,0,0,0,0,0,0,0,1,1,14,0.13,0.000412245815362318,4.904285714285714,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
28.0,0,5.6259,-0.171,2.0,1.0,1.0,1.0,0,0,1.0,4,40.0,14.0,4.04305126783455,8.742414582525413,4.268297869345539,70,365,1.7088527737326,101207,7,4,2,5,2,2,0,2,1,0,1,0,1,0,1,1,30,0.06,0.0012985623958683308,4.814285714285715,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
10.0,1,5.5708,-0.201,4.0,2.0,1.0,0.0,0,0,1.0,4,0.0,0.0,2.995732273553991,6.692083742506628,3.6136169696133895,16,365,0.9950834501328576,1963264,2,4,2,1,0,3,0,0,0,0,0,0,1,0,1,1,22,0.09,0.0009742036157675083,4.82,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
30.0,1,5.5712,-0.203,2.0,1.0,2.0,1.5,0,0,1.0,5,0.0,0.0,4.51085950651685,7.694392802629421,3.068052935133617,76,365,1.0360045355651923,1963264,0,4,3,5,2,3,1,3,0,0,0,0,1,0,0,1,60,0.05,0.01569531090047527,4.917142857142857,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
8.0,1,5.6167,-0.1814,4.0,2.0,1.0,0.0,0,0,1.0,4,0.0,0.0,5.438079308923196,8.724207360800564,3.7977338590260183,4,365,1.920485561175239,101207,0,3,2,1,1,0,0,0,0,0,0,0,0,0,1,1,12,0.15,0.00035698737096739115,4.932857142857143,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
7.0,1,5.618,-0.1801,2.0,1.0,1.0,1.0,0,0,1.0,5,0.0,0.0,5.968707559985366,8.6278397115033,4.085976312551584,0,365,1.893006807464671,101207,0,4,2,2,1,0,0,0,0,0,0,0,0,0,1,1,16,0.12,0.0004641949002655678,4.897142857142858,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
16.0,0,5.5642,-0.1761,2.0,2.0,2.0,2.5,0,0,1.0,4,0.0,0.0,0.6931471805599453,7.518064181233078,5.0323967858777685,0,365,0.8651306704621343,44000,0,2,2,0,3,0,0,0,0,0,0,0,0,0,1,1,11,0.17,0.00033659198664891417,4.859999999999999,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
13.0,1,5.5866,-0.1689,2.0,2.0,1.0,1.0,0,0,3.0,8,35.0,0.0,3.58351893845611,7.037905963447182,4.719391330078114,0,365,1.5669682837388574,44000,7,4,2,5,4,1,0,1,1,0,1,0,0,0,1,1,28,0.07,0.0011159120724344449,4.924285714285714,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
16.0,1,5.5794,-0.1683,2.0,2.0,1.0,1.0,0,0,1.0,8,35.0,0.0,3.4965075614664802,7.543273346705446,4.833102254034098,0,365,1.4284234166671828,44000,7,4,2,5,3,2,0,1,1,0,1,0,1,0,1,1,30,0.06,0.00125891394690108,4.887142857142856,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
8.0,1,5.616,-0.1799,4.0,2.0,2.0,0.0,0,0,1.0,5,0.0,0.0,5.393627546352362,8.80537513890967,3.7796338173824005,0,365,1.9231221718518403,101207,0,2,2,0,1,0,0,2,0,0,0,0,0,0,1,1,12,0.15,0.00038996677603824755,4.932857142857143,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
9.0,1,5.6171,-0.181,2.0,1.0,1.0,1.0,0,0,1.0,7,0.0,0.0,5.099866427824199,8.62155320674048,4.209160236650682,64,365,1.9120905665976593,101207,0,4,2,4,1,0,0,2,0,0,0,0,0,0,1,1,23,0.08,0.0011286042596186402,4.935714285714285,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
39.0,0,5.5731,-0.1942,4.0,2.0,2.0,2.5,0,0,1.0,4,33.0,0.0,4.663439094112067,9.274347501950475,4.406719247264253,17,365,1.0724641719185815,1963264,5,4,2,6,3,2,0,0,1,0,0,0,0,0,1,1,26,0.07,0.0009183435259777978,4.688571428571429,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
43.0,0,5.5719,-0.1933,4.0,2.0,2.0,2.5,0,0,1.0,4,33.0,0.0,4.543294782270004,9.653293924495339,4.297285406218791,2,365,1.0282213063170502,44000,5,4,2,5,3,3,0,1,1,0,0,0,1,0,1,1,39,0.05,0.0016483358993285417,4.659999999999999,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
11.0,0,5.5774,-0.1739,2.0,2.0,1.0,1.5,0,0,2.0,8,6.0,13.0,4.820281565605037,9.858803944909488,4.110873864173311,0,365,1.2893421879696896,44000,7,4,3,6,3,2,0,1,1,0,1,0,0,0,1,1,36,0.08,0.0014625962962863618,4.7371428571428575,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
27.0,0,5.6405,-0.1535,4.0,2.0,2.0,2.0,0,0,3.0,7,75.0,0.0,2.3978952727983707,8.014666370464942,4.9473404437239425,0,365,1.3877779773601409,101207,0,4,3,5,3,2,0,2,0,0,0,0,1,0,1,1,42,0.07,0.0021416589151541806,4.857142857142857,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
65.0,1,5.5832,-0.1663,4.0,2.0,2.0,2.0,0,0,1.0,4,0.0,0.0,2.302585092994046,9.310366686043308,5.363168338867653,0,365,1.5348789050715657,44000,7,4,3,5,4,1,1,3,1,0,1,0,0,0,1,1,38,0.08,0.001883334680493685,4.331428571428572,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
22.0,1,5.6533,-0.1167,8.0,4.0,4.0,4.0,0,0,1.0,4,0.0,0.0,4.343805421853684,10.135709767783542,5.028475212224587,5,365,1.843070786282691,101207,2,4,3,5,4,3,2,3,0,0,0,0,1,0,1,1,41,0.07,0.00216534085196778,4.748571428571429,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
14.0,1,5.6148,-0.1874,4.0,2.0,1.0,0.0,1,0,1.0,4,0.0,0.0,4.875197323201151,6.513230110912307,3.3945083935113587,57,365,1.9847973591263244,101207,0,3,2,6,2,1,0,0,0,0,0,0,0,0,1,1,24,0.08,0.0013193249323951515,4.7,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
69.0,1,5.578,-0.1712,4.0,2.0,2.0,2.0,0,0,1.0,4,0.0,0.0,2.833213344056216,8.002694162283937,5.319589501823576,0,365,1.3487782968795043,44000,7,3,3,1,4,1,1,0,1,0,1,0,1,0,1,1,26,0.11,0.001107701443633041,4.698571428571428,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
12.0,1,5.5644,-0.1884,4.0,2.0,2.0,2.5,0,0,4.0,7,30.0,0.0,4.0943445622221,8.74973246437081,4.951592753462473,0,365,0.5999715869905753,44000,7,4,2,6,2,4,0,0,1,0,0,0,0,0,1,1,27,0.07,0.001058391629147949,4.771428571428572,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
39.0,1,5.557,-0.1763,4.0,2.0,1.0,0.0,0,0,1.0,7,11.0,9.0,4.859812404361672,9.410092463833022,4.257030144499196,36,365,0.7505779974716238,44000,2,4,2,5,1,4,1,2,0,0,0,0,1,0,1,1,40,0.05,0.003107263950895222,4.897142857142858,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
24.0,0,5.5735,-0.178,4.0,2.0,2.0,2.0,0,0,5.0,5,0.0,0.0,3.7376696182833684,9.010913347279288,4.351567427189173,0,365,1.1082558198753516,44000,2,4,4,5,2,1,0,1,0,0,1,0,0,0,1,1,38,0.1,0.002089764582049767,4.868571428571428,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
37.0,1,5.5572,-0.1763,4.0,2.0,1.0,0.0,0,0,1.0,7,11.0,8.0,4.634728988229636,9.232884336411077,3.8264651170664994,11,365,0.7503899372615274,44000,5,4,2,6,4,4,1,3,0,0,0,0,1,0,1,1,64,0.03,0.008994772358804158,4.912857142857142,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
33.0,0,5.5656,-0.1859,4.0,2.0,2.0,2.0,0,0,2.0,7,3.0,0.0,4.574710978503383,8.690642169706594,4.490881039585964,78,365,0.6558581142081982,44000,7,4,2,1,1,0,0,0,1,0,1,0,0,1,1,1,20,0.1,0.0009710236420380255,4.708571428571429,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
36.0,0,5.5697,-0.171,3.0,3.0,3.0,3.0,0,0,1.0,4,25.0,0.0,3.9889840465642745,9.028698584086985,5.174453379325651,105,365,1.1611596828147859,44000,3,4,3,4,3,1,0,2,0,1,0,0,1,0,1,1,35,0.08,0.0019518482663217244,4.75,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
26.0,1,5.6429,-0.148,4.0,2.0,2.0,2.0,0,0,1.0,4,0.0,0.0,3.7376696182833684,7.936302693201959,4.861361591348501,0,365,1.3971843253445007,101207,10,4,3,5,4,1,1,3,1,1,1,0,0,0,1,1,36,0.08,0.0019637686502247897,4.6257142857142854,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
30.0,1,5.5798,-0.195,2.0,1.0,1.0,1.5,0,0,2.0,7,0.0,0.0,3.332204510175204,9.984883190740122,4.659658371272161,0,365,1.295429079385773,1963264,10,4,3,5,3,1,0,2,1,1,1,0,1,0,1,1,47,0.06,0.002454530812543381,4.914285714285714,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
8.0,0,5.5857,-0.1451,4.0,2.0,1.0,0.0,0,0,5.0,7,15.0,0.0,2.9444389791664403,7.945909598613133,3.1441522786722644,102,365,1.6483247378057682,144013,0,4,2,2,0,1,0,3,0,0,0,0,1,0,1,1,28,0.07,0.0015129022766753246,4.817142857142858,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
24.0,1,5.6383,-0.168,4.0,2.0,1.0,0.0,0,0,2.0,7,40.0,0.0,3.5553480614894135,7.475905969367397,3.9080149840306073,114,365,1.41248355173884,101207,4,4,3,6,2,4,2,3,0,0,1,0,0,1,1,1,40,0.07,0.0027049170143354628,4.881428571428571,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36.0,0,5.6408,-0.1351,4.0,2.0,2.0,2.5,0,0,3.0,4,40.0,0.0,4.248495242049359,9.211639527707803,4.28496492183075,20,365,1.6409619470194132,101207,0,4,2,5,3,3,0,3,0,0,0,0,0,0,1,1,40,0.05,0.002310566480389904,4.93,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
9.0,0,5.6511,-0.1412,4.0,2.0,1.0,0.0,0,0,1.0,4,0.0,0.0,2.9444389791664403,5.950642552587727,3.3843902633457743,0,365,1.366166971690812,101207,0,3,3,1,3,0,0,0,0,0,0,0,0,0,1,1,21,0.14,0.001262309554378469,4.658571428571428,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
48.0,1,5.6146,-0.2364,2.0,1.0,1.0,1.0,0,0,2.0,8,35.0,0.0,5.0369526024136295,9.859274397859803,4.404277243608702,0,365,1.319788545873999,37116,8,4,2,5,3,3,0,3,1,1,1,0,1,0,1,1,48,0.04,0.0037993376407292933,4.731428571428572,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
48.0,1,5.614,-0.2354,2.0,1.0,1.0,1.0,0,0,2.0,8,34.0,0.0,4.762173934797756,9.506436943028982,4.272490747605575,0,365,1.3537112802361022,37116,5,4,2,5,2,3,0,3,1,0,1,0,1,0,1,1,44,0.04,0.0027678444710732145,4.764285714285713,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
46.0,1,5.6141,-0.2376,2.0,1.0,1.0,1.0,0,0,2.0,8,35.0,0.0,4.700480365792417,9.435002769259663,4.298645025734831,16,365,1.2963458659460678,37116,8,4,2,5,2,3,0,3,1,1,1,0,1,0,1,1,45,0.04,0.0033512060605119776,4.744285714285715,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
35.0,1,5.6302,-0.1312,4.0,2.0,2.0,1.5,0,0,2.0,8,0.0,0.0,5.153291594497779,10.507065542233256,4.869839484130799,0,365,1.8408009608585796,101207,10,4,3,6,4,4,1,3,1,0,1,0,1,0,1,1,67,0.04,0.008235451301523797,4.982857142857143,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
8.0,1,5.6051,-0.1676,2.0,1.0,1.0,1.0,0,0,4.0,7,23.0,0.0,2.6390573296152584,7.8434564043761155,4.553876891600541,42,365,1.9035823297057302,44000,7,4,2,6,3,1,0,0,1,0,1,0,0,0,1,1,27,0.07,0.001149070060912875,4.921428571428572,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
